date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:24	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.223.delayed	(from https://www.marrisawilsonny.com/shop/printed-short-sleeve-biketard-teal-dot)
11:34:24	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.224.delayed	(from https://www.marrisawilsonny.com/shop/printed-short-sleeve-biketard-teal-dot)
11:34:25	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:25%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/6419e10ad6e9200f77ad970d/1705953723518/MARRISA0A9A1268.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/6419e10ad6e9200f77ad970d/1705953723518/MARRISA0A9A126826f7.jpg	(from https://www.marrisawilsonny.com/shop/layla-jacquard-utility-shirt)
11:34:25	128458/128458	---M--	200	added ('OK')	image/jpeg	etag:CPrc5c2mnoMDEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1703085153990-YN8GFUILQ91CRBGGYQIE/MARRISA0A9A0238.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1703085153990-YN8GFUILQ91CRBGGYQIE/MARRISA0A9A023843a3.jpg	(from https://www.marrisawilsonny.com/shop/printed-short-sleeve-biketard-teal-dot)
11:34:26	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.227.delayed	(from https://www.marrisawilsonny.com/shop/layla-jacquard-utility-shirt)
11:34:26	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.228.delayed	(from https://www.marrisawilsonny.com/shop/layla-jacquard-utility-shirt)
11:34:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:27%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa207cbc6b8d091e53c308/1705953722900/MARRISA0A9A1294.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa207cbc6b8d091e53c308/1705953722900/MARRISA0A9A129426f7.jpg	(from https://www.marrisawilsonny.com/shop/raya-printed-maxi-trucker-jacket-green-palm)
11:34:27	456938/456938	---M--	200	added ('OK')	image/jpeg	etag:COWItumF2f4CEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1683113344700-ICZXGF2SCU72PZLDMRKA/MARRISA0A9A1268.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1683113344700-ICZXGF2SCU72PZLDMRKA/MARRISA0A9A126843a3.jpg	(from https://www.marrisawilsonny.com/shop/layla-jacquard-utility-shirt)
11:34:28	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.22b.delayed	(from https://www.marrisawilsonny.com/shop/raya-printed-maxi-trucker-jacket-green-palm)
11:34:28	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.22c.delayed	(from https://www.marrisawilsonny.com/shop/raya-printed-maxi-trucker-jacket-green-palm)
11:34:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:29%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa26c733052041c4562fb1/1705953722984/MARRISA0A9A9635.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa26c733052041c4562fb1/1705953722984/MARRISA0A9A963526f7.jpg	(from https://www.marrisawilsonny.com/shop/val-printed-jersey-catsuit-pepperpot)
11:34:29	523815/523815	---M--	200	added ('OK')	image/jpeg	etag:CKPZ99SbhYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689029082695-NN8DRTF4QEHQ92V7NWYN/MARRISA0A9A1294.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689029082695-NN8DRTF4QEHQ92V7NWYN/MARRISA0A9A129443a3.jpg	(from https://www.marrisawilsonny.com/shop/raya-printed-maxi-trucker-jacket-green-palm)
11:34:31	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.22f.delayed	(from https://www.marrisawilsonny.com/shop/val-printed-jersey-catsuit-pepperpot)
11:34:31	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.230.delayed	(from https://www.marrisawilsonny.com/shop/val-printed-jersey-catsuit-pepperpot)
11:34:31	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:31%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa226b1b73e77798e58657/1705953722946/MARRISA0A9A1288.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa226b1b73e77798e58657/1705953722946/MARRISA0A9A128826f7.jpg	(from https://www.marrisawilsonny.com/shop/jessie-printed-tech-twill-5-pocket-pant-green-palm)
11:34:32	535617/535617	---M--	200	added ('OK')	image/jpeg	etag:CMm68tiZhYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028553918-MA8FDBKDSN8WEAQYF190/MARRISA0A9A9635.jpg?content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028553918-MA8FDBKDSN8WEAQYF190/MARRISA0A9A9635ee8a.jpg	(from https://www.marrisawilsonny.com/shop/val-printed-jersey-catsuit-pepperpot)
11:34:32	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.233.delayed	(from https://www.marrisawilsonny.com/shop/jessie-printed-tech-twill-5-pocket-pant-green-palm)
11:34:32	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.234.delayed	(from https://www.marrisawilsonny.com/shop/jessie-printed-tech-twill-5-pocket-pant-green-palm)
11:34:33	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:33%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63f13bd352e88f6a6181f9cf/1705953723474/MARRISA0A9A9730.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63f13bd352e88f6a6181f9cf/1705953723474/MARRISA0A9A973026f7.jpg	(from https://www.marrisawilsonny.com/shop/gia-tuck-lace-sweater-dress)
11:34:33	479697/479697	---M--	200	added ('OK')	image/jpeg	etag:CM/Y5embhYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689029127029-8GSCX1HHRV5UYQLKXQ61/MARRISA0A9A1288.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689029127029-8GSCX1HHRV5UYQLKXQ61/MARRISA0A9A128843a3.jpg	(from https://www.marrisawilsonny.com/shop/jessie-printed-tech-twill-5-pocket-pant-green-palm)
11:34:34	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.237.delayed	(from https://www.marrisawilsonny.com/shop/gia-tuck-lace-sweater-dress)
11:34:34	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.238.delayed	(from https://www.marrisawilsonny.com/shop/gia-tuck-lace-sweater-dress)
11:34:35	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:35%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab20c847f5d030bb32afa7/1705953723294/Tay+Front+View.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab20c847f5d030bb32afa7/1705953723294/Tay+Front+View26f7.jpg	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-black)
11:34:35	483024/483024	---M--	200	added ('OK')	image/jpeg	etag:CLPT0bz62P4CEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1683110298123-IN5A2JYLQ69T8O88J8MS/MARRISA0A9A9730.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1683110298123-IN5A2JYLQ69T8O88J8MS/MARRISA0A9A973043a3.jpg	(from https://www.marrisawilsonny.com/shop/gia-tuck-lace-sweater-dress)
11:34:36	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.23b.delayed	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-black)
11:34:36	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.23c.delayed	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-black)
11:34:37	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:37%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab1f02a00a8f160af578f5/1705953723246/MARRISA0A9A1017.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab1f02a00a8f160af578f5/1705953723246/MARRISA0A9A101726f7.jpg	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-white)
11:34:37	319454/319454	---M--	200	added ('OK')	image/jpeg	etag:COzA7O2mnoMDEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1703085221170-0L5F6LML2HDWH8EH0I1S/Tay%2BFront%2BView.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1703085221170-0L5F6LML2HDWH8EH0I1S/Tay+Front+View43a3.jpg	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-black)
11:34:38	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.23f.delayed	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-white)
11:34:38	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.240.delayed	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-white)
11:34:39	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:39%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab20ed94c884198832c4c2/1705953723321/MARRISA0A9A1471.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63ab20ed94c884198832c4c2/1705953723321/MARRISA0A9A147126f7.jpg	(from https://www.marrisawilsonny.com/shop/jordyn-plisse-ruched-midi-dress-black)
11:34:39	309870/309870	---M--	200	added ('OK')	image/jpeg	etag:CODo3feYhYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028346315-4RVPRJZM7D94JV0YKHBR/MARRISA0A9A1017.jpg?content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028346315-4RVPRJZM7D94JV0YKHBR/MARRISA0A9A1017ee8a.jpg	(from https://www.marrisawilsonny.com/shop/tay-plisse-ruched-mini-dress-white)
11:34:40	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.243.delayed	(from https://www.marrisawilsonny.com/shop/jordyn-plisse-ruched-midi-dress-black)
11:34:40	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.244.delayed	(from https://www.marrisawilsonny.com/shop/jordyn-plisse-ruched-midi-dress-black)
11:34:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:41%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa2b49ba268e1687d6f905/1705953723091/MARRISA0A9A1554.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa2b49ba268e1687d6f905/1705953723091/MARRISA0A9A155426f7.jpg	(from https://www.marrisawilsonny.com/shop/nika-printed-flare-pull-on-pant-teal-dot)
11:34:41	445577/445577	---M--	200	added ('OK')	image/jpeg	etag:CMvJwOeYhYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028314966-SWT53ASMJ2RRXICMOCOG/MARRISA0A9A1471.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028314966-SWT53ASMJ2RRXICMOCOG/MARRISA0A9A147143a3.jpg	(from https://www.marrisawilsonny.com/shop/jordyn-plisse-ruched-midi-dress-black)
11:34:42	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.247.delayed	(from https://www.marrisawilsonny.com/shop/nika-printed-flare-pull-on-pant-teal-dot)
11:34:42	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.248.delayed	(from https://www.marrisawilsonny.com/shop/nika-printed-flare-pull-on-pant-teal-dot)
11:34:44	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:44%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa297ec6eee1275ad841b5/1705953723048/MARRISA0A9A1718.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/63aa297ec6eee1275ad841b5/1705953723048/MARRISA0A9A171826f7.jpg	(from https://www.marrisawilsonny.com/shop/leigh-printed-wide-leg-pant-orange-zig-zag)
11:34:44	442082/442082	---M--	200	added ('OK')	image/jpeg	etag:CMSk6JiahYADEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028687530-6WMCJ2ITNR7G04DGMKOV/MARRISA0A9A1554.jpg?content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1689028687530-6WMCJ2ITNR7G04DGMKOV/MARRISA0A9A1554ee8a.jpg	(from https://www.marrisawilsonny.com/shop/nika-printed-flare-pull-on-pant-teal-dot)
11:34:45	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.24b.delayed	(from https://www.marrisawilsonny.com/shop/leigh-printed-wide-leg-pant-orange-zig-zag)
11:34:45	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.24c.delayed	(from https://www.marrisawilsonny.com/shop/leigh-printed-wide-leg-pant-orange-zig-zag)
11:34:48	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:46%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/61368a994fee02788ca16726/1705953718797/MWS22D3_Cool+Blue+Multi+Print_01.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/61368a994fee02788ca16726/1705953718797/MWS22D3_Cool+Blue+Multi+Print_0126f7.jpg	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:48	685683/685683	---M--	200	added ('OK')	image/jpeg	etag:COzGhsXCkYMDEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1702645974325-RYC5N0AT88QLYQ8A50MH/MARRISA0A9A1718.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1702645974325-RYC5N0AT88QLYQ8A50MH/MARRISA0A9A171843a3.jpg	(from https://www.marrisawilsonny.com/shop/leigh-printed-wide-leg-pant-orange-zig-zag)
11:34:49	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.24f.delayed	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:49	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.250.delayed	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:50	0/0	---M--	302	error ('Found')	text/html	etag:W/%225a44a3486f7be1c2033ddb6fa0b77e77%22	https://www.marrisawilsonny.com/s/Mary-Dress-size-chart.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/s/Mary-Dress-size-chart.251.delayed	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:51	1046160/1046160	---M--	200	added ('OK')	image/jpeg	etag:CJzpj/zH7PICEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1631007373449-LSKLNJM01NR3LKGT18TZ/MWS22D3_Cool+Blue+Multi+Print_01.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1631007373449-LSKLNJM01NR3LKGT18TZ/MWS22D3_Cool+Blue+Multi+Print_0143a3.jpg	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:52	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:52%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/61356068b1a9926f5ca77c12/1705953718797/MWS22T4_Cool+Blue_01.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/61356068b1a9926f5ca77c12/1705953718797/MWS22T4_Cool+Blue_0126f7.jpg	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:52	204147/204147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:51%20GMT	https://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/t/6293f1759ae601196024c6f7/1653862773545/Mary+Dress+size+chart.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/t/6293f1759ae601196024c6f7/1653862773545/Mary+Dress+size+chart.jpg	(from https://www.marrisawilsonny.com/shop/diana-color-block-zip-dress)
11:34:53	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.255.delayed	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:53	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.256.delayed	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:54	0/0	---M--	302	error ('Found')	text/html	etag:W/%228737eb4489b92bd4e6eff144cf5924fb%22	https://www.marrisawilsonny.com/s/Eyelet-Top-Size-Chart.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/s/Eyelet-Top-Size-Chart.257.delayed	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:54	470428/470428	---M--	200	added ('OK')	image/jpeg	etag:COfd0cPO9fcCEAE=	https://images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1653308609572-X68GGIES4Q6CO252U7HW/MWS22T4_Cool%2BBlue_01.jpg?format=1500w&content-type=image%2Fjpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/569bffe6e0327c41cd9cd467/1653308609572-X68GGIES4Q6CO252U7HW/MWS22T4_Cool+Blue_0143a3.jpg	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:56	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:55%20GMT	http://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/613691015fc5b9426f5e29b9/1705953718797/MW21-301637.jpg?format=1500w	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/57c9f2f5414fb50bbd48cb4a/613691015fc5b9426f5e29b9/1705953718797/MW21-30163726f7.jpg	(from https://www.marrisawilsonny.com/shop/ella-two-tone-color-block-midi-dress)
11:34:56	122709/122709	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2006:34:54%20GMT	https://static1.squarespace.com/static/569bffe6e0327c41cd9cd467/t/6293ece654e46d5eff197e9d/1653861606665/Eyelet+Top+Size+Chart.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/static1.squarespace.com/static/569bffe6e0327c41cd9cd467/t/6293ece654e46d5eff197e9d/1653861606665/Eyelet+Top+Size+Chart.jpg	(from https://www.marrisawilsonny.com/shop/avis-eyelet-mock-neck-knit-top)
11:34:57	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.25b.delayed	(from https://www.marrisawilsonny.com/shop/ella-two-tone-color-block-midi-dress)
11:34:57	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.25c.delayed	(from https://www.marrisawilsonny.com/shop/ella-two-tone-color-block-midi-dress)
11:34:58	0/0	---M--	302	error ('Found')	text/html	etag:W/%2229ae8473d2bd3a804bef43d82625c69b%22	https://www.marrisawilsonny.com/s/split-dresses-Size-Chart.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/s/split-dresses-Size-Chart.25d.delayed	(from https://www.marrisawilsonny.com/shop/ella-two-tone-color-block-midi-dress)
